language,text,source
Hausa,"Wannan dai ita ce damuwar da shi ma shugaban kasar Kenya Mwai kibaki ya baiyana a sakon sa na taáziya ga alúmar Sudan, yace babu wata karramawa da zaá yiwa john Garang face a aiwatar da shirin zaman lafiyar da ya cimma kafin rasuwar sa.",glot500
Hausa,Mark Simmond ya ce maharan matsorata ne kuma kai hari a kan wajen ibada abune da ba za su laminta ba.,glot500
Hausa,"Shugaban kungiyar, Adam Musa Dan Azumi, ya ce” Wannan dai shi ne kashi na shida da mu ka yi rabon kayan wato yau shekaru shida kenan mu na yi, mun raba kayan sallah na marayu su mutum 324 a tsakanin maza da mata wanda mu ka gayyaci yaran da ba su wuce hamsin ba, saboda dokar hana taruwa da yawa, wannan shi ma mu na samun taimako ne daga daliban makarantar Gharu Hira bangaran matan aure da kuma wasu na waje kamar su Engr. Shehu Ibrahim Khalil Baban Raga da wasu da yawa da su ka bamu gudunmawa musammamma shi Engr ya dau nauyin yara mutum dari da saba’in mata dari da goma sha biyar sai ragowar maza, kuma taron ya sami hallartar dagacin unguwar Gandu da mai unguwar Tukuntawa da mai unguwar Kwandilar Gandu da shi kansa Engr. Ibrahim Khalil da sauran Malan makaranta karkashin shugabancin makarantar Mal Nura Umar Abdulaziz”. A cewar sa.",glot500
Hausa,"Buhari ba zai iya hana duk wani mai sha’awa tsayawa takara ba, ba kuma za’a yi hakan a jam’iyyar APC ba, zamu tabbatar ba’a danne hakkin kowane dan jam’iyya ba:.",glot500
Hausa,"Wakilinmu ya samu jin ta bakin wani matashi dan shekara 27, wanda yake sana’ar kawalci. Ya kuma shaida masa cewa bai dade da fara sana’ar ba. “Ban wuce wata shida zuwa biyar ba da na fara kawalci, kuma rashin aikin yi ne ya jefa ni nake yi, domin da ina da aikin yi tabbas ba zan yi kawalci ba.",glot500
Hausa,"Ba na ganin shi a matsayin matsala cewa ba su sabunta rubutunsu na DNS ba. Gaskiya ne matsala kuma ba naka ba ne. Zan iya ganin yana da wata damuwa a gare ku, amma abu mai muhimmanci shi ne kuna da rikodin rikodinku daidai kuma yana nunawa ga uwar garken da kuke sarrafawa.",glot500
Hausa,Janar Tukur Burutai ya cigaba da bada bayanin irin matakan da suka dauka.Yace sun kakkabe duk hanyoyin shiga da fita dajin Sambisa domin a takura kai-komon 'yan Boko Haram.,glot500
Hausa,"Inda yawancin su ke kokarin shiga kasar Jamus ko Scandinavia, ya yin da su ma a bangaren 'yan sandan kasar suka ce s u na da alkalumma akalla mutane 250,000 da suka shiga Croatia daga watan Satumba kawo yanzu.",glot500
Hausa,"A dan haka ne, kwamitin ya tursasawa mataimakin shugaban makarantar daukar alhakin yin wannan ciki, tare da kula da dukkan dawainiyarsa, har zuwa haihuwar yarinyar.",glot500
Hausa,"Assalamu alaikum mata. Tare da fatar kuna cikin koshin lafiya. Za a ga mata suna tsufa da wuri sakamakon yawan haihuwa. Hakan kan sanya fatar jikinsu ta yi yaushi, domin fatar ta wahala don haka ne a yau na kawo muku hanyoyi masu sauki da za a bi domin samun fata kamammiya. Gurji: A yawaita […] The post Hanyoyin da za a bi domin samun fata kamammiya appeared first on Aminiya.",glot500
Hausa,"Sauran hadiman gwamna Ganduje da sunayensu ke cikin takardar sun hada da; Uba Tanko Mijinyawa (mataimaki na musamman a kan sabbin kafafen watsa labarai), Injiniya Mansur Ahmed (mataimaki na musamman a kan aiyuka na musamman), Tanko Indi Sarki, Ado Abba Tudun Wada (babban darektan harkokin matasa) da Kabiru Baita (mataimaki na musamman a bangaren wasanni).",glot500
Hausa,"kyautata wajen aikin ka:- Yin irin zaman da bai dace ba kamar durƙushe da tanƙwarewa na cutar da jikinka da idanuwanka: Ka dai daita akwatin talbijin ɗinka (monitor) ta yadda ba sai ka durƙushe ba, wato ya ƙale fuskan ka na zaune. Ka kuma zaunar da shi kamar inchi ashirin zuwa ashirin da huɗu nesa da kai (20-24inches) akan teburinka.",glot500
Hausa,Nasarar 888 Casino a Ikibu 44X WagerEur 972000 Max CashOutAdditional Casino Bonus: € 325 Free Casino Chip on Douguie s Delights ... 👁️ karin >>,glot500
Hausa,"Kamar yadda na nuna a cikin wannan sura, masu bincike za su iya koya da yawa ta hanyar kallon mutane. A na gaba uku da surori, zan bayyana yadda za mu iya koyi da daban-daban abubuwa idan muna tela mu data tarin da kuma hulɗa tare da mutanen da more kai tsaye da tambayar su tambayoyi (Babi na 3), yanã gudãna gwajen (Babi na 4), har ma shafe su a gudanar da bincike tsari kai tsaye (Babi na 5).",glot500
Hausa,"Shi kuwa Andreas Rister cewa yayi babban kuskure ne da yarjejeniyar ta Ottawa ba ta haramta kera dukkan nakiyoyin da ake da su a duniya ba, musamman manyan nakiyoyi masu karfi, wadanda ke iya tarwatsa motocin yaki ko motocin fasinja.",glot500
Hausa,"Da ya ke mayar da martani kan zargin da ake masa na zama dan leken asirin PDP, Shuaibu ya ce: ""Wa na sani a PDP da zan rika bashi bayannan sirri? Mene na yi wa PDP? Na yi wa shugaba Muhammadu Buhari kamfe a jihohin daban-daban. Saboda haka, mene ya sa za a ce ina yi wa PDP aiki?",glot500
Hausa,"Sai dai a nasa bangaren, Mai Ba Shugaban Kasa Shawarwari kan Harkokin tattalin Arziki, Adeyemi Dipeola ya nuna cewa dole a yi takatsantsa saboda har yanzu tattalin arzikin Nijeriya na tangal tangal duk da rahoton cewa ya farfado daga kariyar da ya yi inda ya nuna bukatar ci gaba da aiwatar da manufofin da suka taimaka wajen kaiwa ga wannan nasara.",glot500
Hausa,Saboda wannan yanayi na sanya raguwar ɗanɗanon jima'i ga mace da mijinta koma ya hana macen jin ƙoluluwar daɗi (orgasm) lokacin saduwa.,glot500
Hausa,"Kowace dayar ’yan tagwayen yanzu tana bukatar aikin tiyatar kashin kansu. Rabin rukunin kwararrun za su tsaya tare da Marwa a karkashin kulawar Jeelani da Ong, yayin da Dunaway zai jagoranci rukuni na biyu da za su yi aikin cura kokon kan Safa.",glot500
Hausa,"A cewar Mista Momodu, “Ya mai girma Waziri, a matsayin ka na mai imani, na san cewar yarda cewaer Ubangiji ke bayar wa ko krbar mulki. Ka yi rawar gani. Kar ka ji nauyin kiran shugaba Buhari domin taya shi murna. Hakan ba zai rage ka da komai ba.”",glot500
Hausa,Sannan a shekarar da ta biyo wato a ranar 22-Augustan shekara 1864 aka kafa kungiyar Red Cross a taron birnin Vienna.,glot500
Hausa,"Duk wani bincike, watau Yandex, Google, Bing, ko sanannun sanansu da kuma buƙata takwarorinsu, nuni yana tasowa lokacin shigar da tambaya a cikin layi.",glot500
Hausa,Amma abin da ma su hankali su ka hadu a kai shi ne cewa ma'ana tana da fifiko a kan lafazi cikin dukkan Magana.,glot500
Hausa,"Mr.Obama ya gana da kwamitin wanda ya kunshi shugabannin kamfanoni da na kwadago domin sake duba rahoton da kwamitin ya gabatar a baya-bayan nan akan hanyoyin kirkiro ayyukan yi da karfafa tattalin arziki. Rahoto ya bukaci a kara kashe kudi a kan muhimman abubuwan kyautatawa jama’a da kuma rage matsanantan ka’idoji, da haraji da gyaran dokar shigi da fici.",glot500
Hausa,"English-Hausa Dictionary &nbsp;online</h2></header><div class=""clearfix-gl""></div><div id=""add-translation-container""></div><h3><span class="""" dir=""ltr"">enemies </span>&nbsp;<span class=""audioPlayer-container""><span data-url-ogg=""/fb_aud/ogg/tu168610_wikipedia-commons-2-25-En-us-enemies.ogg.cvrt.ogg"" data-url-mp3=""/fb_aud/mp3/tu168610_wikipedia-commons-2-25-En-us-enemies.ogg.cvrt.mp3"" class=""audioPlayer""></span><a title=""Listen to enemies "" class=""audioPlayerTrigger"" href=""javascript:;""><i class=""fa-play-circled2""></i></a></span>&nbsp;<span class=""audioPlayer-container""><span data-url-ogg=""/fb_aud/ogg/Tb32349_En-us-enemies.ogg.cvrt.ogg"" data-url-mp3=""/fb_aud/mp3/Tb32349_En-us-enemies.ogg.cvrt.mp3"" class=""audioPlayer""></span><a title=""Listen to enemies "" class=""audioPlayerTrigger"" href=""javascript:;""><i class=""fa-play-circled2""></i></a></span>&nbsp;<span class=""audioPlayer-container""><span data-url-ogg=""/fb_aud/ogg/uT202515_enemies.mp3.cvrt.ogg"" data-url-mp3=""/fb_aud/mp3/uT202515_enemies.mp3.cvrt.mp3"" class=""audioPlayer""></span><a title=""Listen to enemies "" class=""audioPlayerTrigger"" href=""javascript:;""><i class=""fa-play-circled2""></i></a></span></h3><div class=""defmetas""><span class=""defmeta"">Type:</span><span> noun; </span></div><div class=""meaningContainer hide-3rd""><div data-meaning-id="""" data-translation-id="""" class=""phraseMeaning show-user-name-listener "">Plural form of enemy.</div><div data-meaning-id="""" data-translation-id="""" class=""phraseMeaning show-user-name-listener ""><i>plural of [i]enemy</i>[/i]</div></div><div class=""less-reliable well well-small""><h3>Less reliable translations <a rel=""nofollow"" href=""/reader-faq#second-step""><i class=""fa-help-circled""></i></a></h3><div>We don't have straight translations, but we <em>think</em> one of translations given below may be right. Be careful.</div><ul><li><small class=""through-data"">(through 1:",glot500
Hausa,"Motar zuwa filin jirgi, Awkatin Ajiya mai tsaro, wajen Zaman yaro, Wajen Wanki, Hayar Mota, Jarida, Gyaran daki 24h, Dakin Ajiya, Guga, Kayayyakin Taro, Cibiyar Kasuwanci",glot500
Hausa,"Sousa, mai shekaru 44, dan kasar Portugal ya maye gurbin Vincenzo Montella wanda aka sallama daga aikin.",glot500
Hausa,"“An kuma gudanar da bincike, in da aka gano cewa qasashe takwarorin Nijeriya sun yi mana nisa wajen irin harajin da suke karva a kan barasa da sigari” Misis Adeosun ta ce, wannna amincewar da shugaban qasa Muhammadu Buhari ya yi n a sabon kuxaxen haraji ya maye tsohon tsarin da ake da shi ne na “d-valorem” an maye gurbinsa da tsari haraji qayyadadde a kan barasa da sigari.",glot500
Hausa,"Shugaban na Amurka yaki amsa tambayoyi da ‘yan jarida suka masa ko zai tabo batun mutuwar dan jaridar nan na Saudi Arabia Jamal Kashoggi da ya faru a bara. Yarimar Saudiya dai ya sha sukar kasashen waje a kan kashe Kashoggi, kisar da aka aikata a ofishin jakadancin Saudiya a Istanbul a bara.",glot500
Hausa,"26 Ta haka nan ne Isra'ila duka za su sami ceto, kamar yadda yake a rubuce cewa, ""Mai Ceto zai zo daga Sihiyona, Zai kuma kawar da rashin bin Allah daga zuriyar Yakubu,"" 27 ""Cikar alkawarina a gare su ke nan, Sa'ad da na ɗauke musu zunubansu.""",glot500
Hausa,"Kasashen yamma da dama ne ke yin Allah wadai da hukuncin da wata Kotu a Masar ta yanke wa wasu 'yan jaridan gidan talbijin din Al jazeera, wadanda aka dade ana godo da su da su sako su, kafin suka amince su bayar da beli.",glot500
Hausa,"LOS ANGELES —According to the United Nations, the world’s population will increase by 34 percent by the middle of the century. Global food production needs to meet this increase. Arecent study of soybeans, one of the major food crops and sources of protein, may be one step in helping solve the global food crisis though the power of computers.The U.N. predicts food production must increase by 70 percent to meet the needs of a wealthier and more urban world population. The World Food Prize Foundation president and former U.S. ambassador to Cambodia, Kenneth Quinn, calls it the greatest challenge in history.“There’s going to be another 2 billion people on our planet between now and 2050 and how are we going to produce enough food for them to eat?” asked Quinn.One solution is science. The study led by Darren Drewry of NASA’s Jet Propulsion Laboratory is looking for a super soybean. A computer model can create a plant that can be more productive and reflects more light back into space to reduce global warming's effects, while using less water.One plant with all these traits may be hard to find, but, with data from real soybean plants, a computer can redesign a plant with the traits through the arrangement of the leaves, their density and angle to the sun.“That’s the real critical thing that we found here that some of these goals that we might have intuitively thought were mutually exclusive that we can’t increase productivity without increasing water use,"" said Drewry. ""We find that there are changes to the architecture of modern soybean cultivars that can be made to help us improve on many of these goals.”The next step is to take the computer’s model plant and test it in the field by artificial manipulation, says University of Illinois professor Stephen Long, speaking via Skype.“One of the things the modeling predicted is that there’s too much leaf area so we’re actually removing leaves as the plant's growing to get a lower leaf area,"" said Long. ""We’re also artificially modifying the angle of the leaves as well to reflect what the model predicted.”If the plants in the field behave as predicted, scientists will look for soybean lines with specific traits and crossbreed them into the computer’s super soybean. Long said it is important to find solutions to the predicted global food shortage before it happens, because even if the super soybean can become reality, it will be another 20 years before the crop can appear in a farmer's field.",glot500
Hausa,"Ya kara da cewa, “ni ban taba ganin wani abu na addini a abubuwan da muke yi ba. Mu dai kawai muna kashe mutane ne, muna satar kayayyakinsu, muna kuma shan wahala a cikin daji.”",glot500
Hausa,"“Yanzu muna da fasaha, zamu iya kau da bala’in, zamu iya kare kanmu daga shiga irin wannan tashin hankalin,” a cewar Tedros.",glot500
Hausa,"A jiya Alhamis dai sakataren harkokin wajen Amirkan ya gana da takwaransa na Jamus Heiko Maas, nan gaba kadan kuma zai gana da shugabar gwamnatin Jamus da ministan Kudi Olaf Scholz, kafin ya kammala ziyarar gabanin bikin rushewar katangar Berlin din wanda zai gudana a gobe Asabar.",glot500
Hausa,"A hakika dai, Sin ta sha tinkarar da wawuyacin hali a baya, alal misali rikicin hada-hadar kudi a nahiyar Asiya na shekarar 1997, da kuma irin wannan rikici na kasa da kasa na shekarar 2008, hakan ta koyi darasi sosai daga wajensu har ta kara karfi da dabarunta. Sin kasa ce dake kan matsayin biyu mafi karfin tattalin arziki a duniya, kuma kasa ce mafi karfi a fannin masana’antu, kana kuma kasa ce dake da yawan kudaden ajiyar cikin gidan kasar, kuma yawan GDPn kasar ya kai RMB yuan triliyan 90, ban da wannan kuma tana da kasuwa mai yawan mutane biliyan 1.4 da tsarin masan’antu a fannoni daban-daban mai kyau, abin da ya bayyana cewa, tattalin arzikin kasar Sin na da inganci sosai wajen tinkarar kome kalubaloli da wahalhalu a gabanta.",glot500
Hausa,"Har ila yau Kwamitin Sulhun ya ce wannan tawaga za ta kalli ayyukan kiyaye zaman lafiyar da kungiyar kawancen tsaro ta NATO take gudanarwa a Afghanistan. A jiya litinin, ma'aikatan jakadanci an NATO suka ce kungiyar ta yarda zata fadada ayyukanta na tsaro a Afghanistan zuwa wasu sassan kasar a bayan birnin Kabul.",glot500
Hausa,Wani takaddun shaida na Scrum Master ya nuna jagora cewa kana shirye don nuna yadda ake amfani da Scrum.,glot500
Hausa,Ma’ana: “Ba sa koyawa kowa wani (abu) balle har su ce; abin sani kawai mu fitine kada ku kafirce”. Suratul Bakarah aya ta: 102.,glot500
Hausa,More in this category: « Cibiyar Rasulul A'azam (s) Ta Gudanar Da Maulidi A Panbegua Hotunan Tarihin Jerin Gwadon Ranar Quds A Iran »,glot500
Hausa,"Aikin sa rigar Sarki (ko kuma mu ce aikin xamara) ya gaji biyayya da amsa umarni, amma biyayyar ‘yan Agajin Izala ga shugabanninsu da sauran shugabannin Qungiya ya kai matakin buga misali. Kwamandoji da jami’ai da kurata duka suna bin umarnin na gaba da su, cikin ladabi da fahimta da ban girma. Babu shakka wannan ba zai rasa nasaba ba da tarbiyyar Alqur’ani da JIBWIS take yi wa ‘ya’yanta da mabiyanta da kuma musamman ‘yan Agajinta. Allah mai girma da xaukaka yana cewa:",glot500
Hausa,"A wannan yanayin , ’ yan Adam masu biyayya za su ’ yantu a hankali daga zunubin da suka gāda . — Romawa 6 : 17 , 18 ; 8 : 21 .",glot500
Hausa,Sannan ya ci gaba da kira ga yan kasuwa da sauran al’umma da su ci gaba da ba wadannan gwamnatocin hadin kaida goyon baya domin su cim ma burinsu na ciyar da kasar nan gaba acewarsa suma yankasuwa suna da hakki na taka rawa maikyau wajan tallafawa gwamnati ta kowanne bangare Allah ya taimaki karamar hukumar funtuwa da jahar katsina da najeriya baki daya,glot500
Hausa,Mai rike da kofin kwallon tennis a gasar Miami Open Novak Djokovic zai kara da Kei Nishikori a wasan karshe a gasar ranar Lahadi.,glot500
Hausa,"Home > LABARI > Wanda ya kashe budurwarsa: ""Hukuma tayi yadda ta ga dama da ni,banyi nadama ba"" | isyaku.com",glot500
Hausa,"A wasu lokuta, abun ciki a cikin kowane sashe yana dace da nunawa a cikin tsarin grid. Alal misali, samfurori na samfurori, ayyuka, da abubuwa masu tasiri sune nau'in abun ciki waɗanda za a iya nunawa a cikin tsarin grid.",glot500
Hausa,Kawo yanzu babu wani bayani a hukumance daga kowacce kafa a fadar shugaban kasa kan rashin zuwan shugaban Buhari wajen kaddamar da aikin share malalar mai a yankin Ogoni.,glot500
Hausa,Saboda da ƙaddamar da bitcoin nan gaba da kuma Kalam a kan gargajiya stock mu'amala; kafa a kan wani 100 hedge,glot500
Hausa,"Babu wata tasha da za a rufe, amma za a yi amfani da wasu kudaden wajen shirya sababbin shirye-shirye.",glot500
Hausa,"""Wanda Ya sanya muku ƙasa shimfiɗa, kuma Ya shigar muku da hanyõyi a cikinta, kuma Ya saukar da ruwa daga sama."" Sa'an nan game da shi Muka fitar da nau'i-nau'i daga tsirũruwa dabam-dabam.",glot500
Hausa,"35:28 kuma aromatics da man fetur, kula da fitilu, kuma shirya maganin shafawa, da kuma samar da turare da mafi m wari.",glot500
Hausa,"Wata kugiyar matasa karkashin hadaddiyar kungiyar matasan yankin tsakiyar Najeriya da ake kira ""Middle Belt Renaissance Forum ta bukaci Makiyaya su fice daga yankin tsakiyar Najeriya da ake kira ""Middle belt"" kafin ranar 1 ga watan Oktoba ko ta kaddammar da yaki.",glot500
Hausa,Shugaban yace Amurka zata ci gaba da hada kai da gwanatin kasar Yemen domin wargaza reshen kungiyar al-Qaida dake kasar.,glot500
Hausa,"A цикин wannan sakin layi na ƙarshe, zaku така киркиро кира зува айки. Wani zaɓi shine don ƙara maɓallin zuwa karshen ko layi tare da kira zuwa aikin (CTA). CTA kawai ya kira mai karatu ya dauki wani mataki.",glot500
Hausa,“Ya kai abba na hak’ik’a na yarda da duk abin da ka fad’a amma ka sani cewa masu iya magana sun ce mai laya ya kiyayi mai zamani.,glot500
Hausa,"An tsinci gangar jikin wani dan sandan mobayil a daidai sabon filin wasa da kwe kan hanyar Zaria, a garin Jos, cikin Karamar Hukumar Jos ta Arewa.",glot500
Hausa,"Wasu matasa biyu abokan juna sun gamu da ajalinsu a kokarinsu na kauce ma radadin tsananin sanyi da ake fama da shi a garin Jos na jahar Filato, inda suka yi amfani da garwashin wuta don jin dumi, amma ya yi ajalinsu.",glot500
Hausa,"Gwamnatin Tarayya ta gargadi jihohi da su zaftare duk wasu hanyoyin da suke kashe kudaden da ba su da wani tasiri, sannan kuma ku bijiro da hanyoyin samun kudaden shiga daga cikin jhohin.",glot500
Hausa,"Bisa ga koyarwar Katolika, purgatory yanayi ne, ko wuri, ko kuma inda ake tsarkake kurwar mutanen da suka mutu don gafarar zunuban da ba a yafe musu ba. *Bisa ga koyarwar Catechism of the Catholic Church, ana bukatar wannan tsarkakewar “don mutum ya zama wanda ya cancanta zuwa sama.” Littafin Catechism ya dada cewa “bisa ga al’adar Cocin . . . an yi magana game da tsabtacewa ta wuta,” kamar yadda aka nuna a hoton da yake wannan talifin. Amma wannan ba koyarwar Littafi Mai Tsarki ba ce.",glot500
Hausa,Dan wasan Liverpool Adam Lallana ya ce yana sa ran gamuwa da martani iri daban-daban lokacin wasansu da Southampton ranar Lahadi.,glot500
Hausa,Karatun Litafi Adda'u Waddawa'u (10) - Shaykh Ibrahim Imam Gwandu (Hausa) (posted 11 months 4 weeks ago),glot500
Hausa,"Babban abin da ya fi daukar hanklain jama’a dangane kuri’ar raba gardamar dai shi ne yawan kuri’un da Angela Merkel zata samu tsakanin ‚ya’yan jam’iyyar SPD dake hadin guiwa da CDU da CSU a sabuwar gwamnatin hadin guiwar da aka nada, wacce kuma a yau in an jima ne za a yi wa wakilanta mubaya’a.",glot500
Hausa,Gwamnatin tarayyar Najeriya ce ta kirkiro da wannan shiri na sake tunanin da rage tsatsauran ra'ayi na mayakan Boko Haram da suka ajiye makamansu tare da mika wuya ga gwamnatin don yi musu afuwa tare da mai da su cikin al'umma. An yi imanin cewa dole sai an rungumi wannan hanya kafin kawo karshe wannan yaki da tsari na kasa da kasa suka amince da shi bisa dokoki na Majalisar Dinkin Duniya.,glot500
Hausa,"Bom-Components zai iya bayar da PL75-R-PC, yi amfani da samfurin buƙatar buƙatar don buƙatar PAI0 pirce da lokacin jagora. Bom-Components .com a sana'a kayan lantarki masu rarraba. Tare da samfurori na 3+ na samfurin lantarki wanda aka samo za'a iya aikawa a cikin gajeren lokacin jagoran, fiye da lambobi 250,000 na kayan lantarki a cikin kayan don bayarwa na nan da nan, wanda zai iya haɗa da lambar ɓangaren PL75-R-PC .Yan farashin da lokacin jagorancin PL75-R-PC dangane da yawan da ake bukata, samuwa da kuma wurin ajiyar wuri. Ka tuntube mu a yau da kuma wakilinmu na tallace-tallace zai ba ka farashi da kuma bayarwa a Sashe na # PL75-R-PC .Wannan muna fatan za mu yi aiki tare da kai don kafa dangantakar hadin kai ta dogon lokaci.",glot500
Hausa,"Wakilin Majalisar Dinkin Duniya na musamman kan rikicin kasar Syria, Lakhdar Brahimi, ya shaidawa kwamitin tsaro na Majalisar cewa rikicin da ake yi a Syrian ya kai makura.",glot500
Hausa,Kungiyar Boko Haram da ta ɓulla a shekarar 2000 sanadiyar hare-haren ta'addanci na ƙin ƙari da ta fara ƙaddamar wa a shekarar 2009 kimanin mutane dubu 20 sun rasa rayukansu.,glot500
Hausa,"Babban lauya mai gabatar da ‘karan wadanda ake zargi da kisan Alkali, Joe Kyari Gadzama, ya ce an shigar da ‘kara a kotun daukaka kara dake garin Jos.",glot500
Hausa,"He said the United States takes ""great care to prevent collateral damage"" during bombings and insisted the campaign in Syria is being carried out with precision.",glot500
Hausa,"in kyauta na Google nan take yakan fassara kalmomi, zantuka, da shafukan yanar gizo tsakanin Turanci da kuma fiye da harsuna 100.",glot500
Hausa,"Amma abin da masharhanta ke ta tambaya a nan Jamus shi ne, ko mene ne ya sa jam’iyyun adawa ke ta nacin sai an shirya zaben raba gardama a kan sabon kundin tsarin mulki na kasashen kungiyar ? A lokacin da suke jan ragamar mulki, su ne masu matukar adawa ga duk wata kira ta shirya irin wannan zaben. A zahiri dai, dabararsu ita ce, suna son yin amfani da zabukan ne wajen matsa wa abokan hamayyarsu lamba. Ashe ko ba abin mamaki ba ne, yin watsi da jam’iyyun gwamnati na SPD da Greens, suka yi da wannan kiran.",glot500
Hausa,"A sa'i daya kuma, a kara sani game da muhimman ci gaba da aka samu cikin shekaru 5 da suka gabata a nan kasar Sin, bisa kokarin da aka yi wajen bude kofa ga waje da kuma raya harkokin zamani bisa tsarin gurguzu. Domin yin amfani da su cikin ayyukan da za a yi, da kuma warware matsalolin dake gaban kasar wajen neman bunkasuwa, da kuma cimma burinta na samun dauwamammen ci gaba da kuma kyautata zaman rayuwar jama'ar kasar Sin baki daya. (Maryam)",glot500
Hausa,"Каркашин ""Fara sabon nau’i,"" zaɓi ko kuna so ku fara daga tasowa ko amfani da samfurin da aka rigaya.",glot500
Hausa,"“Wai meyasa ka damu da yarinyar nan ne? Haba Lamido dan Allah ka manta da ita tunda ka rigada ka samu abinda ka nema agareta, shikenan kawai awuce wurin”",glot500
Hausa,"Daga jihar Delta mai makwabtaka da Bayelsa, an harbi wani matashi yayin da dandazon mata da matasa su ka fito domin gudanar da zanga-zangar nuna rashin amincewa da tsawaita dokar hana fita a karamar hukumar Sapele.",glot500
Hausa,"Â-pa Chhong-chhu̍k Kiông-chhu̍k Chhṳ-chhṳ-chû, kién-chhṳ̂n Â-pa-chû, he Si-chhôn-sén ke yit-ke Chhṳ-chhṳ-chû, yî Séu-sú mìn-chhu̍k vì chú-yeu ngìn-khiéu.",glot500
Hausa,"Muryar Amurka ta yi kokarin jin ta bakin shugaban kwamitin yada labarai na majalisar wakilai Hon. Abdulrazak Namdas, kan ko me yake kawo cijewar gabatar da dokar? Amma hakka bai cimma ruwa ba.",glot500
Hausa,Kateikyoushi Hitman REBORN [Nipponsei]_Kateikyoushi_Hitman_REBORN__OP_-_Drawing_days_[SPLAY] [Nipponsei] Kateikyoushi Hitman REBORN! OP - Drawing days [SPLAY] 01. Drawing days.mp3,glot500
Hausa,Ƙungiyar tsagerun na Niger Delta ta ce ba ta san da tattaunawar neman sulhu ba tsakaninta da gwamnatin Tarrayar Najeriya.,glot500
Hausa,"Zai iya kasancewa a kan hanyar samun fayilolin PDF, amma muna da bangaskiya kayan aiki zaiyi aiki a gare ku kuma ya nuna muku ainihin shafi (s) da kuke bukata daga PDF",glot500
Hausa,"Ita ma a nata jawabin, shugabar kungiyar matan hafsoshin hukumar, PROWA, Gwamma Ahmed ta bayyana cewa kungiyarsu ta kafa wasu makarantu a sassan kasar nan baya ga babbar makarantarsu dake Abuja.",glot500
Hausa,Wannan hari a cewar rahotanni yazo ne kwana daya bayan gwamnatin kasar ta bayar da sanarwar karbar tallafi daga kasashen waje da zuka tasamma dalar Amurka billiyan 4 da digo 5.,glot500
Hausa,"Dandazon taron jama’a ne suka cika Ado Ekiti, babban birnin jihar Ekiti a ranar Asabar lokacin da ministan ma’adanai, tama da karafa, kuma tsohon gwamnan jihar, Kayode Fayemi,ya kaddamar da takararsa ta sake neman darewa kujerar mulkin jihar.",glot500
Hausa,"Daga karshe kwamanda Suleiman ya tabbatar da cewar Janar Malu na cikin gidan a lokacin da yan bindigar suka dira gidan, amma ya bayyana cewa babu abinda ya same shi.",glot500
Hausa,"A makon da ya shige majalisar zartaswar tsaro ta Isra'ila ta jefa kuri'ar kawar da shugaban na Falasdinawa, tana mai bayyana shi a zaman mai kawo cikas ga cimma zaman lafiya. Amma kuma majalisar ba ta bayyana lokaci da kuma yadda zata aiwatar da wannan shawara tata ba.",glot500
Hausa,Tambayoyi: Mene ne Isra’ilawa suka yi sa’ad da Musa yake kan dutse? Mene ne Musa ya yi sa’ad da ya dawo?,glot500
Hausa,"""Sako na ga Isra'ila da Falasdinu guda ne. Ku daina fada, ku fara tattaunawa, kuma ku mayar da hankali kan ummul abaisin wannan rikicin domin kada mu sake dawowa kan wannan batun a tsukin watanni shidda ko kuma shekara guda domin wajibi ne mu yi la'akari da abubuwan da suka fi ci mana tuwo a kwarya a kuma mutunta hakkin dan adam""",glot500
Hausa,A Cikin shirin za a ji kungiyar dattawan arewacin Najeriya ta bukaci dattawan kudancin kasar da su fito su yi tir da rajin da 'yan IPOB ke yi na kafa kasar Biafra.,glot500
Hausa,'Yan fashi da makami sun tare hanyar gwamnan jihar Kano Dakta Abdullahi Umar Ganduje yayin da ya ke zuwa garin Jos.,glot500
Hausa,Gidan talabijin na kasar ya bayyana cewa sarkin wanda tun watan Disamba aka kwantar da shi a asibiti ya rasu a daren Juma'ar kasar Saudiyya.,glot500
Hausa,"Haske da sauki don ɗaukarwa. Ajiye wutar lantarki, tsawon rai, bayani mai haske mai haske, ba zafi, haske mai haske ba kuma babu kariya daga ido ido . Tsarin ruwan zafi, amfani da duk-lokaci, ta yin amfani da gel din silica a matsayin yakin da ke...",glot500
Hausa,"O ga na a faayi nan ti soron taqun turvinbalaaxun do i roxomaxantaaxun yan Ã±a sababu xonintan gollu Ã±anŋen dunasu maxa. Ken ya ni haadama renmum su ga natene do kiyi kurunba be i ga digaamunu, i ga batiini ti i sago, i xannun laabanto kannu do kori su da.",glot500
Hausa,"Tun da yake kalmomi ne ke had’uwa su gina jumla zai yi kyau a ba da tak’aitaccen bayani dangane da ire-iren jumlolin Hausa, ta hanyar lura da yanayin zubin kalmomin cikinsu.",glot500
Hausa,"While Biden is the projected winner of the presidential election, results are subject to legal challenges and recounts.",glot500
Hausa,"""Akwai batutuwan tsadar rayuwa da rashin kyawun hanyoyin sufuri da kan taimaka wajen kara tsadar kayan da ake samarwa a cikin kasar. Zai taimaka wa Buhari matuka idan aka mayar da hankali kan wadannan batutuwan"".",glot500
Hausa,"Fifa Announced Its Proposed Slot Allocation For The Expanded 48-team World Cup On Thursday, Includin...",glot500
